Taxa	SubjectID	Analysis4	Name	SNV	IgA+IgM-	IgM+IgA-	IgM+IgA+	IgA-IgM-IgG-
Firmicutes Clostridium 9acb555d3c5dd77e9035a661e7ad1bb6	F8-1	Neg_Stool	Firmicutes Clostridium	9acb555d3c5dd77e9035a661e7ad1bb6	NA	0.5	NA	0.5
Firmicutes Clostridium 9acb555d3c5dd77e9035a661e7ad1bb6	F9-1	Neg_Stool	Firmicutes Clostridium	9acb555d3c5dd77e9035a661e7ad1bb6	NA	0.5	NA	0.5
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F1-2	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.5	NA	0.5
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F11-1	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.409075365858259	NA	0.59092463414174
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F12-1	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.5	NA	0.5
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F13-1	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.484889212374333	NA	0.515110787625667
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F14-1	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.924525441203226	NA	0.0754745587967736
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F14-2	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.0377820011195953	NA	0.962217998880405
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F15-1	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.869742395191236	NA	0.130257604808764
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F4-1	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.844509639564124	NA	0.155490360435876
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F5-1	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.5	NA	0.5
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F6-1	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.967723606530114	NA	0.0322763934698855
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F7-1	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.0271748381361863	NA	0.972825161863814
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F8-1	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.668466538265038	NA	0.331533461734962
Firmicutes Clostridium c67445ed68d61f49e41b7bdd1de019fb	F9-1	Neg_Stool	Firmicutes Clostridium	c67445ed68d61f49e41b7bdd1de019fb	NA	0.5	NA	0.5
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F1-2	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.244891140699394	NA	0.755108859300606
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F11-1	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.918008422095616	NA	0.0819915779043845
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F12-1	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.807258119580308	NA	0.192741880419692
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F13-1	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.602535133104828	NA	0.397464866895172
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F14-1	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.5	NA	0.5
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F14-2	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.5	NA	0.5
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F15-1	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.495330858936922	NA	0.504669141063078
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F4-1	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.977268350751886	NA	0.0227316492481137
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F5-1	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.5	NA	0.5
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F6-1	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.976630074856008	NA	0.0233699251439925
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F7-1	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.5	NA	0.5
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F8-1	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.5	NA	0.5
Firmicutes Clostridium e9f900358bb9297e10b9fbb1321b1e6e	F9-1	Neg_Stool	Firmicutes Clostridium	e9f900358bb9297e10b9fbb1321b1e6e	NA	0.690988174715813	NA	0.309011825284187
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F1-2	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.360667831978208	NA	0.639332168021792
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F11-1	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.988034126238161	NA	0.0119658737618393
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F12-1	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.784873752054629	NA	0.215126247945372
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F13-1	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.992297475632904	NA	0.00770252436709569
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F14-1	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.5	NA	0.5
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F14-2	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.0566875477722478	NA	0.943312452227752
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F15-1	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.988600628385709	NA	0.0113993716142912
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F4-1	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.453353684955554	NA	0.546646315044446
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F5-1	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.51227714998167	NA	0.48772285001833
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F6-1	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.419382124982057	NA	0.580617875017943
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F7-1	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.955803699198626	NA	0.0441963008013738
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F8-1	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.716712337049365	NA	0.283287662950635
Firmicutes Coprococcus 33518e48b174ac428cb7be1a216c6c6e	F9-1	Neg_Stool	Firmicutes Coprococcus	33518e48b174ac428cb7be1a216c6c6e	NA	0.944185379599267	NA	0.0558146204007332
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F1-2	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.252044720731939	NA	0.747955279268061
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F11-1	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.5	NA	0.5
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F12-1	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.454651191606769	NA	0.545348808393231
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F13-1	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.5	NA	0.5
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F14-1	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.5	NA	0.5
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F14-2	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.452419385979558	NA	0.547580614020442
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F15-1	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.993488669167467	NA	0.00651133083253308
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F4-1	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.277839803570849	NA	0.722160196429151
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F5-1	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.522922116302539	NA	0.477077883697461
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F6-1	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.619556082055889	NA	0.380443917944111
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F7-1	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.955803699198626	NA	0.0441963008013738
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F8-1	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.00821163620447577	NA	0.991788363795524
Firmicutes Coprococcus 65990c74559e4adfaa672a884ad7d464	F9-1	Neg_Stool	Firmicutes Coprococcus	65990c74559e4adfaa672a884ad7d464	NA	0.527467825859229	NA	0.472532174140771
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F1-2	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.989647161561105	NA	0.0103528384388952
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F11-1	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.5	NA	0.5
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F12-1	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.982536906855942	NA	0.0174630931440579
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F13-1	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.956763344633355	NA	0.0432366553666446
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F14-1	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.5	NA	0.5
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F14-2	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.0380048081721816	NA	0.961995191827818
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F15-1	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.96293443315332	NA	0.03706556684668
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F4-1	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.935503899071177	NA	0.0644961009288233
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F5-1	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.897834583091797	NA	0.102165416908204
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F6-1	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.973278413914959	NA	0.026721586085041
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F7-1	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.977668867468355	NA	0.022331132531645
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F8-1	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.5	NA	0.5
Firmicutes Coprococcus 6851a4ee264b56be2fff4686ce269907	F9-1	Neg_Stool	Firmicutes Coprococcus	6851a4ee264b56be2fff4686ce269907	NA	0.972486678180488	NA	0.0275133218195116
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F1-2	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.5	NA	0.5
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F11-1	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.989586938056438	NA	0.0104130619435618
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F12-1	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.986909853664267	NA	0.0130901463357328
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F13-1	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.5	NA	0.5
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F14-1	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.5	NA	0.5
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F14-2	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.5	NA	0.5
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F15-1	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.303535146826116	NA	0.696464853173884
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F4-1	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.950365047207676	NA	0.0496349527923245
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F5-1	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.23791764079232	NA	0.76208235920768
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F6-1	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.5	NA	0.5
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F7-1	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.236924300619777	NA	0.763075699380223
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F8-1	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.202730477308835	NA	0.797269522691165
Firmicutes Coprococcus 973ca62579b1246f54829278d51475ea	F9-1	Neg_Stool	Firmicutes Coprococcus	973ca62579b1246f54829278d51475ea	NA	0.659311790753325	NA	0.340688209246675
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F1-2	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.979557445825478	NA	0.0204425541745218
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F11-1	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.973858790080556	NA	0.026141209919444
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F12-1	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.5	NA	0.5
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F13-1	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.0545313075397061	NA	0.945468692460294
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F14-1	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.5	NA	0.5
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F14-2	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.5	NA	0.5
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F15-1	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.960436917735805	NA	0.0395630822641945
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F4-1	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.973741683686882	NA	0.026258316313118
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F5-1	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.5	NA	0.5
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F6-1	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.975395634811638	NA	0.0246043651883623
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F7-1	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.925700667588861	NA	0.0742993324111385
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F8-1	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.5	NA	0.5
Firmicutes Coprococcus aac0099991c8518a5268b1a19a84550b	F9-1	Neg_Stool	Firmicutes Coprococcus	aac0099991c8518a5268b1a19a84550b	NA	0.5	NA	0.5
Firmicutes Dialister 818434292143daca42a3168f3728da82	F1-2	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.326670926777401	NA	0.673329073222599
Firmicutes Dialister 818434292143daca42a3168f3728da82	F11-1	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.303732392819231	NA	0.69626760718077
Firmicutes Dialister 818434292143daca42a3168f3728da82	F12-1	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.5	NA	0.5
Firmicutes Dialister 818434292143daca42a3168f3728da82	F13-1	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.0364347101720961	NA	0.963565289827904
Firmicutes Dialister 818434292143daca42a3168f3728da82	F14-1	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.5	NA	0.5
Firmicutes Dialister 818434292143daca42a3168f3728da82	F14-2	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.0644873290007888	NA	0.935512670999211
Firmicutes Dialister 818434292143daca42a3168f3728da82	F15-1	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.5	NA	0.5
Firmicutes Dialister 818434292143daca42a3168f3728da82	F4-1	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.5	NA	0.5
Firmicutes Dialister 818434292143daca42a3168f3728da82	F5-1	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.5	NA	0.5
Firmicutes Dialister 818434292143daca42a3168f3728da82	F6-1	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.5	NA	0.5
Firmicutes Dialister 818434292143daca42a3168f3728da82	F7-1	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.5	NA	0.5
Firmicutes Dialister 818434292143daca42a3168f3728da82	F8-1	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.992937460911448	NA	0.00706253908855228
Firmicutes Dialister 818434292143daca42a3168f3728da82	F9-1	Neg_Stool	Firmicutes Dialister	818434292143daca42a3168f3728da82	NA	0.147184933357476	NA	0.852815066642523
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F1-2	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.0122061572308014	NA	0.987793842769199
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F11-1	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.98864961250943	NA	0.0113503874905699
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F12-1	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.5	NA	0.5
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F13-1	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.725433985347921	NA	0.274566014652079
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F14-1	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.980996808624349	NA	0.0190031913756509
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F14-2	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.5	NA	0.5
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F15-1	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.5	NA	0.5
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F4-1	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.5	NA	0.5
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F5-1	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.5	NA	0.5
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F6-1	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.965320587271807	NA	0.0346794127281932
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F7-1	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.5	NA	0.5
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F8-1	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.5	NA	0.5
Firmicutes Dorea 7af6fc12809fdafab918881f836460f8	F9-1	Neg_Stool	Firmicutes Dorea	7af6fc12809fdafab918881f836460f8	NA	0.5	NA	0.5
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F1-2	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.191990399713934	NA	0.808009600286066
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F11-1	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.384243088188724	NA	0.615756911811276
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F12-1	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.67754412264256	NA	0.32245587735744
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F13-1	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.947202713567343	NA	0.0527972864326571
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F14-1	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.5	NA	0.5
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F14-2	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.258257710145093	NA	0.741742289854907
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F15-1	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.71601609133969	NA	0.28398390866031
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F4-1	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.0247532645302321	NA	0.975246735469768
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F5-1	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.197156677693552	NA	0.802843322306448
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F6-1	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.995875379433214	NA	0.00412462056678556
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F7-1	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.469127611722661	NA	0.530872388277339
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F8-1	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.799871741012093	NA	0.200128258987907
Firmicutes Dorea bd5ef8f372e09bcf6ec35825be4f053c	F9-1	Neg_Stool	Firmicutes Dorea	bd5ef8f372e09bcf6ec35825be4f053c	NA	0.733262539420293	NA	0.266737460579707
Firmicutes Dorea f4cc6e4932f507b33d1335d801f54563	F1-2	Neg_Stool	Firmicutes Dorea	f4cc6e4932f507b33d1335d801f54563	NA	0.112797450199234	NA	0.887202549800767
Firmicutes Dorea f4cc6e4932f507b33d1335d801f54563	F11-1	Neg_Stool	Firmicutes Dorea	f4cc6e4932f507b33d1335d801f54563	NA	0.5	NA	0.5
Firmicutes Dorea f4cc6e4932f507b33d1335d801f54563	F12-1	Neg_Stool	Firmicutes Dorea	f4cc6e4932f507b33d1335d801f54563	NA	0.402773008495525	NA	0.597226991504475
Firmicutes Dorea f4cc6e4932f507b33d1335d801f54563	F13-1	Neg_Stool	Firmicutes Dorea	f4cc6e4932f507b33d1335d801f54563	NA	0.373046573705984	NA	0.626953426294016
Firmicutes Dorea f4cc6e4932f507b33d1335d801f54563	F14-1	Neg_Stool	Firmicutes Dorea	f4cc6e4932f507b33d1335d801f54563	NA	0.5	NA	0.5
Firmicutes Dorea f4cc6e4932f507b33d1335d801f54563	F14-2	Neg_Stool	Firmicutes Dorea	f4cc6e4932f507b33d1335d801f54563	NA	0.224704547325908	NA	0.775295452674092
Firmicutes Dorea f4cc6e4932f507b33d1335d801f54563	F15-1	Neg_Stool	Firmicutes Dorea	f4cc6e4932f507b33d1335d801f54563	NA	0.44163605297689	NA	0.55836394702311
Firmicutes Dorea f4cc6e4932f507b33d1335d801f54563	F4-1	Neg_Stool	Firmicutes Dorea	f4cc6e4932f507b33d1335d801f54563	NA	0.991166366202932	NA	0.00883363379706793
Firmicutes Dorea f4cc6e4932f507b33d1335d801f54563	F5-1	Neg_Stool	Firmicutes Dorea	f4cc6e4932f507b33d1335d801f54563	NA	0.949005610254913	NA	0.0509943897450865
Firmicutes Dorea f4cc6e4932f507b33d1335d801f54563	F6-1	Neg_Stool	Firmicutes Dorea	f4cc6e4932f507b33d1335d801f54563	NA	0.902920060791716	NA	0.0970799392082838
